year,sex,profession,income,age,net_worth,happiness
31,M,craftsman,6899.17,57,72038.61,102.22
31,M,civil servant,9534.83,64,67916.14,102.70
31,F,homemaker,-180.91,49,-8645.80,100.02
31,F,homemaker,-183.98,50,-8594.85,100.02
31,F,civil servant,11171.02,69,120493.77,103.00
31,M,craftsman,8022.90,62,81151.06,102.42
31,M,fisher,4281.85,40,27570.62,100.83
31,M,unemployed,-209.01,66,-7548.24,80.02
31,F,homemaker,-188.61,53,-8438.53,100.02
31,F,homemaker,-208.27,66,-7543.24,100.02
31,F,service provider,11277.98,66,112018.81,102.95
31,F,homemaker,-188.68,60,-7959.87,100.02
31,M,service provider,8063.11,51,78034.98,102.41
31,M,farmer,793.88,43,17354.37,97.59
31,F,civil servant,11173.72,68,115001.86,102.96
31,F,fisher,5153.29,46,35870.61,101.22
31,F,farmer,558.66,33,12431.49,94.44
31,X,fisher,6127.20,56,47739.12,101.58
31,F,retired,-190.88,74,-6841.57,100.00
31,F,farmer,1508.16,63,31833.15,99.91
31,M,fisher,3464.73,33,20410.04,100.38
31,F,fisher,7478.98,63,56406.47,101.92
31,F,civil servant,11484.04,69,120633.42,103.04
31,M,fisher,6467.84,59,29640.75,101.57
31,F,homemaker,-203.20,65,-7607.34,100.02
31,M,homemaker,-189.28,60,-7935.01,100.02
31,F,fisher,6379.12,57,49694.93,101.69
31,M,retired,1031.70,73,29582.33,107.38
31,F,fisher,4368.92,41,28787.26,100.90
31,M,farmer,1430.21,61,30359.94,99.82
31,F,service provider,8017.61,53,81431.61,102.46
31,X,craftsman,5785.28,55,23652.96,101.85
31,M,homemaker,-191.07,51,-8552.65,100.02
31,F,unemployed,17.71,33,356.96,80.02
31,F,craftsman,4098.66,35,30395.61,101.21
31,M,unemployed,-195.28,59,-8021.51,80.02
31,M,unemployed,-26.02,37,-2168.34,80.02
31,M,craftsman,7539.36,59,76427.02,102.33
31,M,homemaker,16.76,33,366.18,100.02
31,M,unemployed,-186.63,50,-8570.42,80.02
31,F,homemaker,-186.47,55,-8314.48,100.02
31,M,service provider,5443.09,40,48185.83,101.81
31,F,craftsman,8346.10,65,86402.64,102.48
31,F,fisher,8109.69,67,62327.05,102.08
31,F,fisher,4836.93,42,30361.04,101.01
31,F,service provider,5252.34,36,38184.00,101.63
31,M,retired,-200.90,71,-7138.99,99.86
31,F,fisher,4882.44,46,35858.54,101.17
31,M,farmer,712.70,40,15708.50,94.73
31,F,unemployed,-202.08,60,-7977.61,80.02
31,F,civil servant,6964.26,47,67803.58,102.20
31,M,service provider,7217.94,47,68052.06,102.23
31,M,fisher,3385.89,31,18360.26,100.33
31,M,civil servant,5697.11,41,50951.50,101.85
31,M,homemaker,-197.67,59,-8011.28,100.02
31,F,farmer,1056.30,53,24395.97,99.01
31,F,craftsman,7340.27,58,73587.08,102.24
31,M,service provider,7078.87,47,67746.52,102.21
31,M,civil servant,6159.50,43,55874.58,101.96
31,M,service provider,8877.14,56,88918.76,102.58
31,M,unemployed,-206.88,62,-7842.55,80.02
31,F,farmer,834.67,46,19252.15,98.03
31,F,civil servant,11568.33,68,114215.58,102.98
31,M,fisher,8395.06,68,63658.12,102.13
31,M,service provider,7887.02,50,75239.11,102.35
31,F,retired,3069.82,73,90331.86,110.65
31,F,craftsman,5677.66,48,56603.19,101.85
31,M,service provider,11532.61,67,114020.08,102.99
31,F,fisher,3553.50,34,21171.25,100.48
31,M,retired,3047.82,70,93468.16,106.71
31,F,homemaker,-196.15,63,-7719.98,100.02
31,F,homemaker,-173.24,49,-8640.58,100.02
31,M,retired,3802.91,70,116760.09,107.08
31,M,service provider,7703.34,53,52481.37,102.31
31,M,retired,2512.99,72,74170.32,110.19
31,M,retired,912.96,71,27236.23,106.60
31,F,retired,1006.54,73,29972.90,107.38
31,M,fisher,5992.52,51,42124.59,101.47
31,F,service provider,9262.71,59,95525.12,102.67
31,M,service provider,10866.65,68,116352.55,102.94
31,F,fisher,4101.45,36,23308.81,100.66
31,M,unemployed,-179.24,50,-8581.01,80.02
31,M,farmer,716.98,42,16552.06,94.82
31,F,farmer,639.97,39,15187.57,94.71
31,F,farmer,1641.12,66,33799.71,100.12
31,M,fisher,7901.16,65,58705.14,101.97
31,F,craftsman,5804.75,47,54233.47,101.83
31,X,craftsman,7578.68,62,80420.71,102.34
31,F,fisher,5900.75,53,29520.02,101.40
31,F,craftsman,4267.77,38,35242.39,101.31
31,F,service provider,5467.96,40,47904.50,101.79
31,M,service provider,8491.37,54,84355.79,102.51
31,F,fisher,3228.57,31,18229.20,100.24
31,F,unemployed,-202.57,65,-7594.05,80.02
31,F,fisher,5720.36,60,16882.29,101.38
31,M,retired,2227.52,74,69667.34,110.06
31,M,farmer,1657.81,68,35239.05,100.14
31,F,homemaker,-37.63,38,-2769.97,100.02
31,M,civil servant,6615.02,46,64262.36,102.12
31,M,homemaker,27.75,32,1026.99,100.02
31,F,farmer,1653.79,67,34550.20,100.15
31,M,homemaker,-124.09,45,-6837.48,100.02
31,F,farmer,588.11,35,13220.28,94.52
31,M,homemaker,-176.90,50,-8608.12,100.02
31,F,farmer,1215.90,57,26992.42,99.43
31,F,civil servant,5450.85,40,48183.74,101.79
31,F,homemaker,-181.00,50,-8574.13,100.02
31,F,homemaker,-197.65,63,-7743.14,100.02
31,M,civil servant,5106.14,37,40836.76,101.68
31,M,homemaker,-47.64,39,-3377.26,100.02
31,F,fisher,7127.02,60,53537.72,101.83
31,F,retired,2842.48,74,88221.72,110.55
31,F,farmer,1272.94,58,27842.83,99.54
31,F,civil servant,5894.27,41,40031.97,101.88
31,M,craftsman,7286.82,57,72648.34,102.26
31,M,homemaker,-25.73,37,-2160.67,100.02
31,M,craftsman,7850.35,62,81186.48,102.39
31,M,service provider,7347.42,57,28050.16,102.24
31,F,homemaker,16.78,33,358.79,100.02
31,M,farmer,1226.13,55,26166.51,99.39
31,M,homemaker,-200.57,59,-8073.03,100.02
31,M,civil servant,4289.75,30,26786.02,101.28
31,M,service provider,4332.18,30,26947.49,101.31
31,M,craftsman,3487.49,30,22871.84,100.88
31,F,farmer,506.12,30,11743.84,94.31
31,F,homemaker,43.45,30,2175.14,100.02
31,M,craftsman,3488.33,30,22726.05,100.87
31,F,homemaker,49.27,29,2831.26,100.02
31,M,farmer,476.95,29,11361.15,94.22
31,F,fisher,3011.13,29,16528.12,100.10
31,M,civil servant,4192.54,29,25365.99,101.23
31,F,homemaker,59.74,28,3452.54,100.01
31,F,craftsman,3047.61,28,20142.71,100.68
31,M,service provider,4066.85,28,24142.54,101.21
31,M,service provider,3629.96,27,22087.37,101.03
31,M,homemaker,64.23,27,4004.16,100.01
31,F,homemaker,68.14,26,4643.31,100.00
31,M,farmer,396.92,26,10412.22,93.99
31,F,service provider,3764.19,26,20726.69,100.99
31,F,farmer,389.65,25,10118.69,93.93
31,F,farmer,412.21,25,10135.74,93.90
31,M,craftsman,2719.81,25,16979.07,100.43
31,X,craftsman,2809.67,24,15927.57,100.45
31,F,unemployed,79.38,24,5740.52,80.16
31,F,farmer,383.45,24,10304.41,93.86
31,F,civil servant,3355.74,23,16681.10,100.78
31,M,unemployed,84.48,23,6349.85,80.31
31,M,craftsman,2519.66,23,14975.23,100.30
31,M,service provider,3244.73,22,15430.53,100.72
31,F,craftsman,2596.10,22,14094.78,100.28
31,F,farmer,361.52,22,9988.93,93.63
31,F,fisher,2370.42,22,12296.85,99.43
31,F,farmer,330.17,21,9903.54,93.71
31,M,farmer,337.89,21,9940.11,93.80
31,F,fisher,2313.70,21,11905.85,99.42
31,M,homemaker,90.91,21,7490.58,100.00
31,F,fisher,2357.30,20,11215.40,99.37
31,M,homemaker,99.73,20,8144.11,100.00
31,F,unemployed,93.52,20,8145.86,82.50
31,F,service provider,2834.36,20,13105.55,100.49
31,F,fisher,2201.61,19,10943.90,99.54
31,M,homemaker,102.33,19,8745.37,100.00
31,M,unemployed,96.47,19,8740.49,85.00
31,F,farmer,305.09,19,9778.56,94.51
31,M,craftsman,2182.19,18,10728.24,100.00
31,M,service provider,2549.85,18,10912.07,100.17
31,M,service provider,2658.76,18,10966.53,100.22
31,F,fisher,2116.55,18,10695.42,99.97
31,X,fisher,2176.47,18,10725.38,100.00
31,M,craftsman,2004.03,18,10639.16,99.90
31,F,child,0.00,17,10000.00,100.00
31,F,child,0.00,17,10000.00,100.00
31,M,child,0.00,17,10000.00,100.00
31,F,child,0.00,17,10000.00,100.00
31,M,child,0.00,17,10000.00,100.00
31,M,child,0.00,17,10000.00,100.00
31,F,child,0.00,16,10000.00,100.00
31,F,child,0.00,16,10000.00,100.00
31,M,child,0.00,16,10000.00,100.00
31,F,child,0.00,16,10000.00,100.00
31,X,child,0.00,16,10000.00,100.00
31,F,child,0.00,16,10000.00,100.00
31,F,child,0.00,16,10000.00,100.00
31,M,child,0.00,16,10000.00,100.00
31,F,child,0.00,15,10000.00,100.00
31,M,child,0.00,15,10000.00,100.00
31,F,child,0.00,15,10000.00,100.00
31,X,child,0.00,15,10000.00,100.00
31,M,child,0.00,15,10000.00,100.00
31,F,child,0.00,15,10000.00,100.00
31,F,child,0.00,15,10000.00,100.00
31,M,child,0.00,15,10000.00,100.00
31,F,child,0.00,15,10000.00,100.00
31,F,child,0.00,14,10000.00,100.00
31,M,child,0.00,14,10000.00,100.00
31,M,child,0.00,14,10000.00,100.00
31,F,child,0.00,14,10000.00,100.00
31,M,child,0.00,14,10000.00,100.00
31,M,child,0.00,14,10000.00,100.00
31,M,child,0.00,14,10000.00,100.00
31,F,child,0.00,14,10000.00,100.00
31,F,child,0.00,13,10000.00,100.00
31,F,child,0.00,13,10000.00,100.00
31,F,child,0.00,13,10000.00,100.00
31,M,child,0.00,13,10000.00,100.00
31,F,child,0.00,13,10000.00,100.00
31,M,child,0.00,13,10000.00,100.00
31,F,child,0.00,13,10000.00,100.00
31,M,child,0.00,13,10000.00,100.00
31,M,child,0.00,13,10000.00,100.00
31,F,child,0.00,12,10000.00,100.00
31,M,child,0.00,12,10000.00,100.00
31,F,child,0.00,12,10000.00,100.00
31,M,child,0.00,12,10000.00,100.00
31,M,child,0.00,12,10000.00,100.00
31,F,child,0.00,12,10000.00,100.00
31,M,child,0.00,12,10000.00,100.00
31,F,child,0.00,12,10000.00,100.00
31,M,child,0.00,11,10000.00,100.00
31,F,child,0.00,11,10000.00,100.00
31,M,child,0.00,11,10000.00,100.00
31,M,child,0.00,11,10000.00,100.00
31,M,child,0.00,11,10000.00,100.00
31,M,child,0.00,11,10000.00,100.00
31,F,child,0.00,11,10000.00,100.00
31,M,child,0.00,11,10000.00,100.00
31,M,child,0.00,10,10000.00,100.00
31,M,child,0.00,10,10000.00,100.00
31,M,child,0.00,10,10000.00,100.00
31,M,child,0.00,10,10000.00,100.00
31,M,child,0.00,10,10000.00,100.00
31,F,child,0.00,10,10000.00,100.00
31,M,child,0.00,10,10000.00,100.00
31,F,child,0.00,10,10000.00,100.00
31,M,child,0.00,9,10000.00,100.00
31,M,child,0.00,9,10000.00,100.00
31,M,child,0.00,9,10000.00,100.00
31,F,child,0.00,9,10000.00,100.00
31,M,child,0.00,9,10000.00,100.00
31,F,child,0.00,9,10000.00,100.00
31,M,child,0.00,9,10000.00,100.00
31,M,child,0.00,9,10000.00,100.00
31,M,child,0.00,8,10000.00,100.00
31,F,child,0.00,8,10000.00,100.00
31,M,child,0.00,8,10000.00,100.00
31,M,child,0.00,8,10000.00,100.00
31,F,child,0.00,8,10000.00,100.00
31,M,child,0.00,8,10000.00,100.00
31,M,child,0.00,8,10000.00,100.00
31,M,child,0.00,7,10000.00,100.00
31,M,child,0.00,7,10000.00,100.00
31,F,child,0.00,7,10000.00,100.00
31,M,child,0.00,7,10000.00,100.00
31,M,child,0.00,7,10000.00,100.00
31,X,child,0.00,7,10000.00,100.00
31,F,child,0.00,7,10000.00,100.00
31,M,child,0.00,7,10000.00,100.00
31,F,child,0.00,6,10000.00,100.00
31,M,child,0.00,6,10000.00,100.00
31,F,child,0.00,6,10000.00,100.00
31,F,child,0.00,6,10000.00,100.00
31,M,child,0.00,6,10000.00,100.00
31,F,child,0.00,6,10000.00,100.00
31,M,child,0.00,6,10000.00,100.00
31,F,child,0.00,5,10000.00,100.00
31,M,child,0.00,5,10000.00,100.00
31,M,child,0.00,5,10000.00,100.00
31,F,child,0.00,5,10000.00,100.00
31,M,child,0.00,5,10000.00,100.00
31,M,child,0.00,5,10000.00,100.00
31,F,child,0.00,5,10000.00,100.00
31,M,child,0.00,5,10000.00,100.00
31,M,child,0.00,4,10000.00,100.00
31,M,child,0.00,4,10000.00,100.00
31,F,child,0.00,4,10000.00,100.00
31,M,child,0.00,4,10000.00,100.00
31,M,child,0.00,4,10000.00,100.00
31,M,child,0.00,4,10000.00,100.00
31,F,child,0.00,4,10000.00,100.00
31,M,child,0.00,4,10000.00,100.00
31,M,child,0.00,4,10000.00,100.00
31,F,child,0.00,3,10000.00,100.00
31,M,child,0.00,3,10000.00,100.00
31,M,child,0.00,3,10000.00,100.00
31,X,child,0.00,3,10000.00,100.00
31,F,child,0.00,3,10000.00,100.00
31,F,child,0.00,3,10000.00,100.00
31,M,child,0.00,3,10000.00,100.00
31,M,child,0.00,3,10000.00,100.00
31,M,child,0.00,2,10000.00,100.00
31,F,child,0.00,2,10000.00,100.00
31,M,child,0.00,2,10000.00,100.00
31,F,child,0.00,2,10000.00,100.00
31,F,child,0.00,2,10000.00,100.00
31,M,child,0.00,2,10000.00,100.00
31,F,child,0.00,2,10000.00,100.00
31,M,child,0.00,2,10000.00,100.00
31,M,child,0.00,2,10000.00,100.00
31,F,child,0.00,1,10000.00,100.00
31,F,child,0.00,1,10000.00,100.00
31,M,child,0.00,1,10000.00,100.00
31,M,child,0.00,1,10000.00,100.00
31,M,child,0.00,1,10000.00,100.00
31,F,child,0.00,1,10000.00,100.00
31,M,child,0.00,1,10000.00,100.00
31,F,child,0.00,1,10000.00,100.00
31,M,child,0.00,1,10000.00,100.00
31,F,child,0.00,1,10000.00,100.00
31,F,child,0.00,0,10000.00,100.00
31,M,child,0.00,0,10000.00,100.00
31,M,child,0.00,0,10000.00,100.00
31,M,child,0.00,0,10000.00,100.00
31,M,child,0.00,0,10000.00,100.00
31,F,child,0.00,0,10000.00,100.00
31,F,child,0.00,0,10000.00,100.00
31,M,child,0.00,0,10000.00,100.00
31,F,child,0.00,0,10000.00,100.00
32,F,retired,3200.17,72,96041.51,110.75
32,M,unemployed,17.20,33,361.18,80.01
32,M,unemployed,-208.14,57,-9141.16,80.01
32,M,farmer,4020.75,68,36392.75,100.74
32,F,civil servant,4310.27,33,32393.32,101.40
32,F,retired,3127.80,73,94090.77,110.72
32,F,fisher,2391.99,40,27771.16,100.57
32,M,fisher,3337.89,62,16910.40,101.18
32,M,craftsman,3867.24,35,30246.25,101.18
32,M,fisher,3665.34,56,48170.00,101.34
32,M,unemployed,-133.76,45,-7009.73,80.01
32,F,fisher,3620.23,53,44506.36,101.26
32,M,farmer,2986.88,56,27040.99,100.04
32,M,craftsman,5875.16,48,56870.69,101.89
32,F,farmer,1888.84,37,14390.37,97.18
32,F,homemaker,15.90,33,345.46,100.01
32,M,civil servant,10782.58,67,116870.44,102.95
32,F,fisher,2329.74,54,-7610.83,90.12
32,M,retired,2289.56,74,72927.98,110.19
32,F,retired,3037.50,74,91500.67,110.69
32,M,craftsman,5141.62,44,46888.21,101.70
32,F,fisher,1879.12,33,19747.58,100.05
32,F,fisher,2510.87,41,28775.15,100.61
32,F,service provider,5849.75,40,48098.89,101.85
32,F,farmer,3913.07,68,36254.20,100.67
32,X,homemaker,-144.92,46,-7683.54,100.01
32,F,civil servant,6200.49,42,54085.46,102.00
32,F,retired,2958.63,71,94315.40,108.69
32,F,service provider,5555.07,39,45535.36,101.80
32,M,homemaker,-49.73,39,-3550.88,100.01
32,M,unemployed,16.13,33,340.69,80.01
32,M,craftsman,5959.59,52,64298.91,102.01
32,M,farmer,3058.45,57,27903.89,100.11
32,M,homemaker,-14.40,36,-1594.35,100.01
32,M,craftsman,4347.19,38,35237.30,101.36
32,M,farmer,1877.23,39,15770.78,97.21
32,M,civil servant,8337.09,54,85446.08,102.51
32,X,homemaker,-214.45,59,-9016.81,100.01
32,F,farmer,2875.99,56,27074.35,100.04
32,F,farmer,3712.10,64,33190.59,100.57
32,F,fisher,3649.44,54,45931.64,101.33
32,M,farmer,1907.99,38,14874.59,97.19
32,F,homemaker,-209.68,60,-8965.32,100.01
32,F,service provider,6629.02,49,49998.76,102.16
32,F,farmer,3843.34,66,34621.41,100.62
32,M,homemaker,-228.47,63,-8761.81,100.01
32,M,fisher,4119.53,60,53651.72,101.54
32,F,unemployed,-188.35,49,-9563.91,80.01
32,F,farmer,1851.35,37,14283.39,97.13
32,M,farmer,2486.28,47,19962.24,99.25
32,X,civil servant,9469.11,62,104861.88,102.77
32,F,retired,1959.97,71,62849.17,107.82
32,M,farmer,2945.87,56,27062.47,100.04
32,M,craftsman,3569.09,33,27120.21,101.01
32,F,service provider,6164.90,43,56002.58,101.99
32,F,civil servant,6170.68,45,60917.65,102.06
32,M,service provider,8322.78,54,86134.24,102.54
32,F,farmer,2586.52,49,21902.80,99.42
32,X,homemaker,23.86,32,899.67,100.01
32,M,fisher,2151.92,37,23958.31,100.35
32,F,civil servant,10187.59,63,106509.49,102.83
32,M,homemaker,-220.12,63,-8773.81,100.01
32,M,civil servant,5266.18,38,43313.71,101.73
32,F,farmer,2217.99,46,19594.94,99.02
32,M,fisher,3207.13,51,42297.13,101.13
32,F,retired,-226.33,69,-8309.29,90.01
32,M,craftsman,7540.58,62,83654.36,102.40
32,F,unemployed,-230.57,66,-8516.85,80.01
32,F,fisher,4067.44,59,51989.08,101.51
32,F,farmer,2907.96,53,24905.86,99.89
32,M,homemaker,-199.18,49,-9596.27,100.01
32,F,farmer,2496.01,48,20890.22,99.25
32,F,craftsman,4348.97,39,37541.98,101.40
32,F,craftsman,4927.77,44,46838.14,101.62
32,F,civil servant,5207.74,39,45579.08,101.76
32,M,farmer,3623.36,66,34535.78,100.61
32,M,unemployed,-115.42,44,-6425.87,80.01
32,F,farmer,2358.83,46,19567.63,98.95
32,F,farmer,3517.57,63,32406.30,100.45
32,M,homemaker,-224.99,66,-8484.24,100.01
32,F,fisher,3247.03,50,41092.93,101.12
32,F,craftsman,4192.20,38,35490.46,101.34
32,M,civil servant,6486.98,44,58853.99,102.08
32,F,craftsman,5549.57,46,51291.37,101.80
32,M,homemaker,-102.93,43,-5820.82,100.01
32,F,fisher,1816.37,32,18756.08,99.95
32,F,civil servant,10360.19,66,112506.78,102.90
32,M,civil servant,7566.54,49,74206.72,102.33
32,F,fisher,4810.40,67,62299.67,101.81
32,F,craftsman,4339.79,40,39116.46,101.43
32,M,service provider,10356.71,63,106856.95,102.84
32,F,retired,-232.54,69,-8304.76,90.01
32,M,fisher,4252.75,62,55925.79,101.63
32,M,civil servant,9741.38,60,100700.84,102.77
32,X,fisher,2383.05,43,13931.43,100.52
32,F,homemaker,-3.77,35,-943.98,100.01
32,F,civil servant,10204.67,63,106451.91,102.84
32,M,service provider,9504.72,58,96583.40,102.71
32,M,fisher,2088.25,36,22449.87,100.26
32,M,farmer,1724.22,35,13215.78,97.00
32,M,farmer,2017.12,41,16461.94,97.31
32,M,fisher,5079.79,68,65225.30,101.92
32,F,fisher,3450.83,51,42106.59,101.19
32,F,craftsman,4345.78,39,37404.10,101.40
32,M,retired,3630.27,71,118780.63,109.10
32,F,homemaker,-150.45,46,-7653.30,100.01
32,M,craftsman,8267.77,65,89178.90,102.53
32,M,civil servant,9746.08,61,102453.62,102.79
32,F,craftsman,7531.00,60,78712.65,102.34
32,F,unemployed,-208.13,51,-9503.60,80.01
32,M,retired,275.99,71,8028.16,100.13
32,M,homemaker,-123.14,45,-7002.71,100.01
32,M,fisher,2399.10,45,13530.45,100.54
32,F,service provider,6037.79,42,53469.97,101.98
32,X,homemaker,-103.45,43,-5799.03,100.01
32,M,homemaker,-14.93,36,-1601.19,100.01
32,M,fisher,1864.84,32,18910.11,100.02
32,M,fisher,4415.34,61,54833.17,101.62
32,M,craftsman,6068.73,50,60979.09,101.99
32,M,farmer,2469.81,47,19955.25,99.23
32,M,farmer,3401.67,61,30670.57,100.32
32,F,retired,-236.27,72,-8053.57,99.93
32,X,service provider,9055.98,59,95991.01,102.64
32,F,farmer,3591.85,67,35515.40,100.61
32,X,retired,2302.60,74,72257.30,110.17
32,M,unemployed,-14.21,36,-1574.97,80.01
32,F,farmer,2145.46,42,16938.50,97.42
32,M,fisher,3429.28,51,42065.99,101.19
32,M,farmer,3708.02,68,35933.65,100.64
32,M,civil servant,7494.08,50,76812.33,102.36
32,X,farmer,1975.87,40,15804.94,97.28
32,M,farmer,3500.02,64,33067.71,100.45
32,F,service provider,9955.52,64,109814.03,102.86
32,X,craftsman,4209.95,37,33588.12,101.31
32,F,homemaker,5.95,34,-337.95,100.01
32,F,farmer,3148.32,60,29972.59,100.24
32,M,homemaker,-199.79,52,-9456.82,100.01
32,M,craftsman,5916.14,48,56827.40,101.93
32,X,farmer,1831.11,37,12815.11,97.14
32,F,craftsman,9424.45,69,96282.95,102.70
32,F,farmer,2590.66,49,21899.03,99.46
32,M,craftsman,3826.80,34,28708.59,101.16
32,M,unemployed,-232.26,62,-8819.05,80.01
32,F,fisher,2639.09,43,31413.10,100.73
32,M,retired,2058.07,70,65279.62,106.04
32,F,homemaker,-218.98,63,-8754.57,100.01
32,M,craftsman,4150.17,37,33452.79,101.29
32,F,civil servant,8599.10,54,86580.32,102.55
32,F,craftsman,6230.46,53,66440.15,102.08
32,M,retired,3096.56,75,90935.51,110.72
32,F,craftsman,6697.07,53,66164.86,102.11
32,M,homemaker,-193.88,50,-9564.31,100.01
32,M,craftsman,8684.45,67,93332.63,102.60
32,F,service provider,10098.41,61,101714.77,102.78
32,M,farmer,2620.99,52,24021.57,99.65
32,M,service provider,8411.16,53,83939.20,102.49
32,M,service provider,8790.41,58,94980.19,102.65
32,M,homemaker,-230.29,65,-8592.22,100.01
32,X,retired,-232.50,74,-7838.46,99.99
32,M,civil servant,10522.66,67,115969.49,102.94
32,M,farmer,3224.14,58,28598.38,100.16
32,M,service provider,6574.79,44,59198.40,102.09
32,F,craftsman,5896.65,55,45750.99,101.99
32,M,fisher,2846.26,45,33878.56,100.89
32,F,retired,-231.71,67,-8460.86,90.01
32,F,farmer,3250.71,60,29807.45,100.25
32,F,fisher,2407.66,39,25747.28,100.52
32,M,service provider,7176.79,47,67699.66,102.23
32,F,farmer,2107.83,42,17004.81,97.40
32,M,farmer,3815.51,67,35043.86,100.64
32,M,farmer,1941.96,38,15049.17,97.21
32,M,civil servant,9414.58,61,102640.33,102.76
32,F,craftsman,3924.66,39,21204.48,101.24
32,M,farmer,3590.45,64,33372.07,100.53
32,M,fisher,4476.86,65,59639.00,101.72
32,F,homemaker,-200.86,49,-9604.58,100.01
32,M,craftsman,5507.78,47,54274.37,101.84
32,M,fisher,5098.99,67,63328.19,101.90
32,M,farmer,2863.50,56,27117.24,100.02
32,F,service provider,10495.23,65,111335.37,102.90
32,F,homemaker,-197.07,49,-9600.20,100.01
32,M,craftsman,6887.90,58,75130.25,102.24
32,M,civil servant,9398.73,65,72263.20,102.74
32,F,homemaker,-203.96,50,-9554.38,100.01
32,F,homemaker,-204.00,51,-9503.47,100.01
32,F,retired,3634.75,70,121958.83,107.06
32,M,craftsman,8327.38,63,84962.44,102.50
32,M,fisher,2389.18,41,28412.90,100.55
32,M,unemployed,-228.04,67,-8480.90,80.01
32,F,homemaker,-205.81,54,-9348.96,100.01
32,F,homemaker,-219.95,67,-8467.81,100.01
32,F,service provider,10840.54,67,117086.77,102.98
32,F,homemaker,-229.81,61,-8894.30,100.01
32,M,service provider,8112.03,52,81738.69,102.47
32,M,farmer,2202.29,44,18103.20,98.84
32,F,civil servant,11416.77,69,120357.94,103.03
