year,sex,profession,income,age,ethnicity,net_worth,happiness
21,F,civil servant,6069.48,43,atlantean,49884.73,102.15
21,F,craftsman,4644.61,42,atlantean,38886.21,101.71
21,M,service provider,9414.13,64,atlantean,79885.20,102.94
21,F,craftsman,4447.50,42,atlantean,38608.72,101.65
21,F,retired,42.41,66,arcadian,909.14,109.38
21,M,homemaker,-4.59,39,atlantean,-896.17,109.38
21,M,craftsman,6479.18,56,hyperborean,54259.89,102.30
21,F,service provider,6709.51,50,hyperborean,58533.69,102.40
21,M,farmer,1915.50,41,arcadian,17252.31,101.67
21,M,service provider,5860.37,42,arcadian,48286.35,102.09
21,M,service provider,6212.41,47,arcadian,54711.80,102.27
21,M,homemaker,16.89,54,hyperborean,69.08,109.38
21,X,unemployed,38.09,63,arcadian,742.58,89.38
21,M,civil servant,7858.85,56,hyperborean,67293.60,102.64
21,M,farmer,2168.58,47,arcadian,19798.80,100.18
21,M,service provider,4310.41,33,atlantean,32077.97,101.60
21,F,craftsman,4166.59,44,arcadian,19591.36,101.53
21,F,retired,723.19,70,atlantean,23552.37,114.88
21,F,homemaker,30.68,61,atlantean,574.58,109.38
21,M,fisher,1849.98,34,hyperborean,20278.57,108.16
21,F,unemployed,20.75,56,atlantean,207.32,89.38
21,F,farmer,2361.02,49,arcadian,20642.08,100.31
21,X,retired,2152.42,66,atlantean,74763.32,108.44
21,F,fisher,1452.78,28,atlantean,15243.03,107.63
21,F,fisher,3621.16,60,arcadian,40335.78,101.44
21,M,service provider,4615.64,36,arcadian,38077.78,101.72
21,F,farmer,1428.31,31,atlantean,12702.91,108.31
21,F,farmer,2631.49,56,arcadian,23782.71,100.64
21,M,farmer,2700.48,56,atlantean,23789.95,100.63
21,M,farmer,1263.59,27,arcadian,11732.12,107.89
21,M,civil servant,6826.54,50,hyperborean,59595.75,102.44
21,F,craftsman,2816.97,28,arcadian,5571.04,94.81
21,M,farmer,2701.06,53,atlantean,22830.26,100.57
21,F,retired,2222.61,67,arcadian,73013.19,109.38
21,M,fisher,3299.94,54,atlantean,35805.39,101.21
21,F,homemaker,-5.29,38,arcadian,-941.32,109.38
21,F,retired,76.09,75,arcadian,1750.40,109.37
21,M,craftsman,3795.54,36,hyperborean,31075.45,101.36
21,M,fisher,3508.33,56,atlantean,37700.39,101.36
21,M,farmer,2200.40,45,arcadian,19041.48,100.12
21,F,service provider,7225.17,54,atlantean,64163.67,102.53
21,F,homemaker,-5.54,38,arcadian,-954.19,109.38
21,M,craftsman,5273.16,47,hyperborean,44069.38,101.91
21,M,civil servant,6859.55,54,arcadian,30246.94,102.37
21,F,homemaker,-4.62,39,hyperborean,-880.48,109.38
21,F,homemaker,-3.64,40,arcadian,-829.45,109.38
21,F,civil servant,8474.81,59,hyperborean,72196.29,102.77
21,M,craftsman,5807.14,52,arcadian,49570.33,102.12
21,M,fisher,1590.44,30,arcadian,17164.08,107.81
21,M,unemployed,20.16,56,arcadian,201.81,89.38
21,F,homemaker,-0.58,43,arcadian,-657.92,109.38
21,F,homemaker,19.54,56,arcadian,206.60,109.38
21,F,service provider,8141.03,56,arcadian,67786.99,102.69
21,F,homemaker,8.87,50,atlantean,-210.69,109.38
21,M,service provider,5393.57,41,atlantean,46832.65,102.03
21,M,farmer,1537.29,33,hyperborean,13296.28,108.49
21,M,retired,746.85,66,arcadian,25710.52,112.41
21,F,civil servant,8308.70,58,atlantean,69496.77,102.72
21,F,fisher,2001.18,36,atlantean,22493.00,100.84
21,M,retired,1954.27,71,atlantean,60897.21,114.30
21,F,farmer,1112.68,23,hyperborean,10558.22,107.49
21,M,retired,53.11,69,atlantean,1221.80,109.38
21,F,retired,744.38,66,hyperborean,25815.78,112.32
21,X,fisher,2633.73,46,hyperborean,29965.22,100.80
21,F,unemployed,37.87,64,atlantean,778.33,89.38
21,F,retired,966.78,74,atlantean,29795.21,117.21
21,F,farmer,2586.57,53,atlantean,22930.41,100.58
21,M,fisher,1307.28,23,arcadian,12589.76,107.22
21,F,fisher,3189.23,53,atlantean,35021.06,101.18
21,F,civil servant,8715.04,59,hyperborean,72605.03,102.79
21,M,fisher,2418.00,49,atlantean,13018.84,100.60
21,F,homemaker,19.24,55,arcadian,135.11,109.38
21,M,homemaker,10.07,50,arcadian,-178.19,109.38
21,F,retired,1139.20,67,arcadian,40157.45,116.47
21,F,fisher,2682.74,47,atlantean,30897.14,100.89
21,M,farmer,3255.14,63,arcadian,27290.28,100.98
21,F,fisher,1665.06,31,atlantean,17721.44,107.95
21,M,farmer,2568.69,51,arcadian,21811.68,100.49
21,F,service provider,5609.28,43,arcadian,49179.65,102.07
21,M,retired,732.66,66,atlantean,25862.03,112.46
21,M,farmer,3200.60,63,hyperborean,26996.08,100.98
21,X,craftsman,4247.82,45,hyperborean,1912.79,95.20
21,M,homemaker,-2.71,41,hyperborean,-782.68,109.38
21,F,retired,2047.27,67,arcadian,72442.35,110.54
21,M,retired,1901.85,70,atlantean,63243.22,111.75
21,F,unemployed,78.26,23,arcadian,6657.28,89.69
21,F,craftsman,2631.71,25,hyperborean,16849.64,100.64
21,M,farmer,3226.65,62,hyperborean,27002.37,100.98
21,X,retired,1195.63,69,atlantean,38394.27,117.81
21,M,unemployed,8.08,49,arcadian,-260.14,89.38
21,M,unemployed,63.33,27,hyperborean,4445.63,89.39
21,M,farmer,2986.21,62,arcadian,26978.45,100.90
21,M,craftsman,5387.85,49,hyperborean,46540.32,102.02
21,F,retired,43.09,66,hyperborean,918.15,109.38
21,M,homemaker,79.22,23,hyperborean,6662.16,109.38
21,M,unemployed,-3.52,40,hyperborean,-817.87,89.38
21,F,homemaker,2.00,45,atlantean,-530.82,109.38
21,M,service provider,4028.95,30,arcadian,26966.03,101.41
21,F,craftsman,5974.48,55,hyperborean,53054.35,102.20
21,F,fisher,3451.81,57,atlantean,38650.97,101.37
21,F,retired,1834.42,72,arcadian,58928.87,119.21
21,F,fisher,1753.78,32,atlantean,18900.83,108.05
21,F,service provider,3384.30,26,atlantean,20126.80,101.08
21,M,unemployed,30.98,61,arcadian,540.34,89.38
21,F,fisher,2126.26,36,atlantean,22608.64,100.92
21,M,farmer,1409.80,30,arcadian,12460.60,108.23
21,F,unemployed,9.29,50,atlantean,-194.16,89.38
21,F,civil servant,4701.86,37,hyperborean,40369.04,101.80
21,M,service provider,5140.87,37,hyperborean,40739.92,101.86
21,M,fisher,1188.81,21,arcadian,11385.05,108.28
21,M,retired,1255.39,65,atlantean,42308.89,110.31
21,M,civil servant,4030.53,31,hyperborean,28758.50,101.45
21,M,homemaker,8.09,49,arcadian,-256.67,109.38
21,F,farmer,2061.31,43,atlantean,18164.74,100.58
21,F,craftsman,6623.27,59,arcadian,57402.09,102.38
21,F,farmer,3017.08,62,arcadian,26549.37,100.88
21,F,craftsman,5457.76,48,atlantean,45134.39,101.98
21,M,service provider,4695.22,37,atlantean,40321.30,101.80
21,M,civil servant,4405.11,33,hyperborean,31915.14,101.58
21,M,service provider,6217.67,46,arcadian,53656.41,102.24
21,M,unemployed,13.38,52,arcadian,-72.30,89.38
21,F,farmer,1608.11,36,arcadian,14598.91,108.68
21,F,civil servant,7845.80,58,atlantean,68430.26,102.64
21,M,fisher,3736.86,58,atlantean,39168.60,101.43
21,M,service provider,5236.19,40,atlantean,45549.49,101.96
21,F,civil servant,9090.88,63,hyperborean,77074.56,102.88
21,F,craftsman,4106.76,38,arcadian,34535.42,101.47
21,M,service provider,8098.38,57,atlantean,68611.45,102.68
21,M,retired,2181.68,65,hyperborean,76628.10,106.59
21,F,retired,1199.94,69,arcadian,38055.89,117.81
21,F,fisher,1304.58,24,atlantean,12945.07,107.26
21,M,craftsman,6559.91,60,arcadian,58543.80,102.39
21,F,homemaker,15.27,53,atlantean,23.99,109.38
21,F,homemaker,-4.52,39,arcadian,-891.53,109.38
21,M,retired,1048.33,72,arcadian,33684.49,117.59
21,M,service provider,8342.99,60,atlantean,72480.65,102.76
21,M,service provider,5190.81,43,arcadian,23571.76,101.91
21,M,craftsman,7335.08,62,arcadian,61037.28,102.50
21,M,fisher,3219.37,61,atlantean,20880.94,101.17
21,F,retired,42.06,65,hyperborean,869.85,109.38
21,M,retired,1650.57,67,atlantean,58015.78,117.52
21,M,farmer,3084.96,63,arcadian,27068.85,100.95
21,M,craftsman,7153.20,61,hyperborean,59342.98,102.47
21,F,craftsman,6512.94,63,arcadian,25841.07,102.22
21,M,fisher,2328.37,41,arcadian,26518.88,100.54
21,F,service provider,6659.35,49,arcadian,57609.63,102.36
21,M,service provider,8246.54,58,hyperborean,70545.21,102.71
21,F,retired,53.04,68,atlantean,1149.64,109.38
21,F,fisher,1426.75,26,atlantean,14222.59,107.51
21,M,unemployed,-3.58,40,hyperborean,-828.14,89.38
21,M,retired,53.56,69,atlantean,1157.13,108.75
21,M,farmer,1529.92,32,arcadian,12831.98,108.43
21,F,farmer,1296.20,29,arcadian,12101.31,108.06
21,F,farmer,2766.09,56,hyperborean,23885.38,100.67
21,M,fisher,3436.27,55,atlantean,36537.16,101.28
21,F,craftsman,3914.22,37,hyperborean,32880.22,101.41
21,X,craftsman,5845.16,52,hyperborean,49583.43,102.14
21,F,fisher,2185.01,43,arcadian,14463.43,100.42
21,F,craftsman,2850.21,28,hyperborean,20213.43,100.83
21,F,service provider,3718.89,30,hyperborean,26691.76,101.34
21,F,retired,1236.87,68,atlantean,39273.27,117.64
21,M,service provider,6032.12,44,arcadian,51080.17,102.16
21,F,retired,1521.02,72,hyperborean,46747.06,118.72
21,F,fisher,1186.74,21,arcadian,11318.45,108.22
21,F,unemployed,19.59,55,atlantean,153.58,89.38
21,F,fisher,2217.39,50,hyperborean,1211.20,94.56
21,M,craftsman,7450.21,64,atlantean,62725.08,102.54
21,M,farmer,3356.45,64,arcadian,27316.36,101.00
21,M,farmer,2939.14,58,hyperborean,24761.79,100.80
21,F,homemaker,60.63,28,atlantean,3920.32,109.38
21,M,civil servant,4999.24,36,arcadian,38251.90,101.82
21,M,homemaker,86.55,22,hyperborean,7259.08,109.38
21,F,farmer,2931.82,57,hyperborean,24425.63,100.74
21,M,homemaker,18.29,35,hyperborean,532.57,109.38
21,F,farmer,1156.03,25,arcadian,11056.18,107.64
21,M,homemaker,-3.99,40,arcadian,-845.77,109.38
21,F,farmer,2167.32,47,hyperborean,19684.37,100.15
21,F,civil servant,4035.15,30,arcadian,26820.28,101.41
21,F,homemaker,-3.55,40,arcadian,-824.11,109.38
21,F,homemaker,15.54,53,hyperborean,6.61,109.38
21,M,civil servant,3310.71,27,arcadian,21683.52,101.11
21,M,homemaker,53.66,29,atlantean,3404.64,109.38
21,F,fisher,2970.07,50,arcadian,33165.17,101.07
21,F,civil servant,9184.94,64,atlantean,78672.75,102.92
21,F,retired,767.62,69,arcadian,24261.70,115.21
21,F,farmer,2260.48,48,arcadian,20238.34,100.22
21,F,retired,712.54,69,arcadian,24130.23,114.38
21,F,civil servant,3756.05,31,atlantean,18482.14,101.27
21,M,craftsman,5298.74,47,hyperborean,44198.32,101.92
21,M,homemaker,67.06,27,arcadian,4446.09,109.38
21,M,craftsman,5560.70,52,hyperborean,49703.48,102.08
21,M,homemaker,4.89,47,atlantean,-396.88,109.38
21,F,homemaker,81.49,23,hyperborean,6667.85,109.38
21,M,farmer,2129.60,45,atlantean,19289.63,100.13
21,M,homemaker,7.30,49,arcadian,-292.66,109.38
21,M,retired,1579.54,76,hyperborean,45375.55,118.77
21,M,civil servant,2474.24,20,arcadian,12637.28,100.46
21,M,service provider,2525.24,20,atlantean,12592.42,100.47
21,M,craftsman,2048.51,20,arcadian,12015.67,101.36
21,F,farmer,960.97,20,hyperborean,10427.89,106.82
21,F,homemaker,87.81,20,hyperborean,8302.11,108.75
21,M,craftsman,2152.92,20,atlantean,12039.19,101.40
21,F,homemaker,87.58,19,arcadian,8917.68,107.50
21,M,farmer,896.06,19,arcadian,10290.99,105.77
21,F,fisher,1005.11,19,hyperborean,10367.76,106.08
21,M,civil servant,2370.56,19,arcadian,11681.15,100.35
21,F,homemaker,94.40,18,arcadian,9465.55,105.00
21,F,craftsman,1893.62,18,hyperborean,10632.39,100.01
21,M,service provider,2367.02,18,hyperborean,10869.09,100.25
21,M,child,0.00,17,atlantean,10000.00,100.00
21,M,child,0.00,17,arcadian,10000.00,100.00
21,F,child,0.00,16,arcadian,10000.00,100.00
21,M,child,0.00,16,hyperborean,10000.00,100.00
21,F,child,0.00,16,atlantean,10000.00,100.00
21,F,child,0.00,15,arcadian,10000.00,100.00
21,F,child,0.00,15,arcadian,10000.00,100.00
21,M,child,0.00,15,arcadian,10000.00,100.00
21,X,child,0.00,14,atlantean,10000.00,100.00
21,F,child,0.00,14,hyperborean,10000.00,100.00
21,F,child,0.00,14,hyperborean,10000.00,100.00
21,F,child,0.00,13,arcadian,10000.00,100.00
21,M,child,0.00,13,hyperborean,10000.00,100.00
21,M,child,0.00,13,arcadian,10000.00,100.00
21,M,child,0.00,12,atlantean,10000.00,100.00
21,F,child,0.00,12,hyperborean,10000.00,100.00
21,F,child,0.00,12,atlantean,10000.00,100.00
21,F,child,0.00,12,atlantean,10000.00,100.00
21,F,child,0.00,11,arcadian,10000.00,100.00
21,M,child,0.00,11,arcadian,10000.00,100.00
21,F,child,0.00,11,atlantean,10000.00,100.00
21,M,child,0.00,11,arcadian,10000.00,100.00
21,F,child,0.00,10,hyperborean,10000.00,100.00
21,M,child,0.00,10,arcadian,10000.00,100.00
21,F,child,0.00,10,atlantean,10000.00,100.00
21,F,child,0.00,10,atlantean,10000.00,100.00
21,F,child,0.00,9,hyperborean,10000.00,100.00
21,M,child,0.00,9,arcadian,10000.00,100.00
21,M,child,0.00,9,hyperborean,10000.00,100.00
21,F,child,0.00,9,atlantean,10000.00,100.00
21,M,child,0.00,8,arcadian,10000.00,100.00
21,M,child,0.00,8,atlantean,10000.00,100.00
21,M,child,0.00,8,arcadian,10000.00,100.00
21,F,child,0.00,8,atlantean,10000.00,100.00
21,X,child,0.00,8,atlantean,10000.00,100.00
21,M,child,0.00,8,hyperborean,10000.00,100.00
21,F,child,0.00,7,atlantean,10000.00,100.00
21,F,child,0.00,7,arcadian,10000.00,100.00
21,M,child,0.00,7,arcadian,10000.00,100.00
21,F,child,0.00,7,hyperborean,10000.00,100.00
21,M,child,0.00,7,hyperborean,10000.00,100.00
21,M,child,0.00,7,arcadian,10000.00,100.00
21,F,child,0.00,6,arcadian,10000.00,100.00
21,F,child,0.00,6,arcadian,10000.00,100.00
21,M,child,0.00,6,hyperborean,10000.00,100.00
21,F,child,0.00,6,arcadian,10000.00,100.00
21,X,child,0.00,6,hyperborean,10000.00,100.00
21,F,child,0.00,6,atlantean,10000.00,100.00
21,F,child,0.00,6,hyperborean,10000.00,100.00
21,M,child,0.00,6,arcadian,10000.00,100.00
21,F,child,0.00,5,hyperborean,10000.00,100.00
21,M,child,0.00,5,arcadian,10000.00,100.00
21,F,child,0.00,5,atlantean,10000.00,100.00
21,X,child,0.00,5,arcadian,10000.00,100.00
21,M,child,0.00,5,atlantean,10000.00,100.00
21,F,child,0.00,5,atlantean,10000.00,100.00
21,F,child,0.00,5,atlantean,10000.00,100.00
21,M,child,0.00,5,atlantean,10000.00,100.00
21,F,child,0.00,5,hyperborean,10000.00,100.00
21,F,child,0.00,4,hyperborean,10000.00,100.00
21,M,child,0.00,4,arcadian,10000.00,100.00
21,M,child,0.00,4,atlantean,10000.00,100.00
21,F,child,0.00,4,arcadian,10000.00,100.00
21,M,child,0.00,4,atlantean,10000.00,100.00
21,M,child,0.00,4,arcadian,10000.00,100.00
21,M,child,0.00,4,atlantean,10000.00,100.00
21,F,child,0.00,4,atlantean,10000.00,100.00
21,F,child,0.00,3,hyperborean,10000.00,100.00
21,F,child,0.00,3,arcadian,10000.00,100.00
21,F,child,0.00,3,hyperborean,10000.00,100.00
21,M,child,0.00,3,hyperborean,10000.00,100.00
21,F,child,0.00,3,arcadian,10000.00,100.00
21,M,child,0.00,3,atlantean,10000.00,100.00
21,F,child,0.00,3,atlantean,10000.00,100.00
21,M,child,0.00,3,hyperborean,10000.00,100.00
21,M,child,0.00,3,atlantean,10000.00,100.00
21,F,child,0.00,2,arcadian,10000.00,100.00
21,M,child,0.00,2,atlantean,10000.00,100.00
21,F,child,0.00,2,hyperborean,10000.00,100.00
21,M,child,0.00,2,hyperborean,10000.00,100.00
21,M,child,0.00,2,atlantean,10000.00,100.00
21,F,child,0.00,2,atlantean,10000.00,100.00
21,M,child,0.00,2,atlantean,10000.00,100.00
21,F,child,0.00,2,arcadian,10000.00,100.00
21,M,child,0.00,1,atlantean,10000.00,100.00
21,F,child,0.00,1,atlantean,10000.00,100.00
21,M,child,0.00,1,arcadian,10000.00,100.00
21,M,child,0.00,1,hyperborean,10000.00,100.00
21,M,child,0.00,1,hyperborean,10000.00,100.00
21,M,child,0.00,1,hyperborean,10000.00,100.00
21,F,child,0.00,1,arcadian,10000.00,100.00
21,M,child,0.00,1,hyperborean,10000.00,100.00
21,M,child,0.00,0,hyperborean,10000.00,100.00
21,M,child,0.00,0,hyperborean,10000.00,100.00
21,M,child,0.00,0,hyperborean,10000.00,100.00
21,M,child,0.00,0,arcadian,10000.00,100.00
21,M,child,0.00,0,atlantean,10000.00,100.00
21,F,child,0.00,0,atlantean,10000.00,100.00
21,M,child,0.00,0,hyperborean,10000.00,100.00
21,F,child,0.00,0,hyperborean,10000.00,100.00
22,F,civil servant,8575.53,62,atlantean,78611.11,102.75
22,M,unemployed,84.12,23,arcadian,6658.15,90.00
22,M,unemployed,-10.15,47,arcadian,-1158.13,89.69
22,M,farmer,2817.92,58,hyperborean,25592.47,100.70
22,F,civil servant,3037.56,23,arcadian,16221.36,100.78
22,F,civil servant,8718.77,63,arcadian,79823.40,102.76
22,F,fisher,3154.92,30,atlantean,17685.94,104.36
22,M,fisher,4897.58,52,atlantean,1963.14,95.54
22,M,craftsman,2600.71,25,hyperborean,16530.04,100.51
22,M,fisher,4904.98,46,arcadian,31307.29,101.26
22,M,unemployed,17.68,35,arcadian,411.10,89.69
22,F,fisher,4609.17,43,arcadian,29140.53,101.09
22,M,farmer,2097.81,46,atlantean,19770.97,100.07
22,M,craftsman,4219.80,38,atlantean,34717.44,101.43
22,F,farmer,1207.71,27,arcadian,11583.71,108.13
22,F,homemaker,78.90,23,atlantean,6647.85,109.69
22,M,civil servant,8413.95,57,hyperborean,71024.22,102.64
22,F,unemployed,-13.73,44,atlantean,-1359.01,89.69
22,M,craftsman,7656.78,64,hyperborean,65374.20,102.46
22,F,service provider,8986.85,64,atlantean,81196.66,102.81
22,M,retired,1942.18,71,hyperborean,64881.97,118.29
22,M,craftsman,3682.18,34,hyperborean,27780.97,101.16
22,F,fisher,2408.90,23,atlantean,12524.13,103.66
22,F,fisher,3102.30,31,atlantean,18441.83,104.40
22,F,service provider,3885.75,30,atlantean,26862.65,101.30
22,F,retired,2239.80,65,atlantean,79776.73,106.53
22,F,farmer,2846.93,58,arcadian,25740.47,100.71
22,X,homemaker,9.32,36,atlantean,-139.43,109.69
22,M,retired,1221.20,67,atlantean,41945.54,116.53
22,F,civil servant,4346.96,32,atlantean,30607.95,101.50
22,F,craftsman,7008.70,61,atlantean,61628.55,102.36
22,F,service provider,3902.09,29,atlantean,25006.25,101.27
22,F,retired,1709.09,75,arcadian,52856.26,119.28
22,M,homemaker,54.27,29,arcadian,3265.12,109.69
22,M,unemployed,83.76,23,arcadian,6643.84,90.00
22,M,craftsman,4354.21,42,hyperborean,39498.15,101.57
22,M,retired,1730.14,66,arcadian,62358.60,115.38
22,M,farmer,2117.10,47,arcadian,20323.11,100.12
22,F,retired,33.52,68,hyperborean,400.55,108.44
22,M,homemaker,67.38,26,atlantean,4937.22,109.69
22,M,retired,1891.31,66,hyperborean,62917.65,115.51
22,M,farmer,3113.99,62,hyperborean,27637.05,100.87
22,M,craftsman,2837.35,28,arcadian,19882.43,100.71
22,F,retired,1268.46,77,hyperborean,36196.58,118.35
22,F,homemaker,12.14,61,atlantean,-213.00,109.69
22,M,farmer,1250.68,29,arcadian,12498.95,108.35
22,M,civil servant,6038.13,44,arcadian,51890.97,102.10
22,X,homemaker,-7.09,49,hyperborean,-1030.13,109.69
22,F,farmer,2122.78,46,atlantean,19714.86,100.07
22,F,farmer,2516.24,54,atlantean,23556.57,100.51
22,F,fisher,4515.18,44,arcadian,29678.33,101.12
22,M,farmer,1269.45,28,arcadian,11927.16,108.28
22,M,homemaker,17.83,63,atlantean,-40.80,109.69
22,M,retired,2176.45,67,arcadian,76061.89,109.25
22,F,homemaker,-5.82,50,arcadian,-963.53,109.69
22,F,retired,2137.82,69,arcadian,70457.49,110.51
22,F,service provider,4998.47,39,arcadian,22802.40,101.72
22,M,retired,1422.13,74,hyperborean,44310.63,118.80
22,F,farmer,2687.51,56,arcadian,24640.81,100.61
22,M,homemaker,-1.73,53,hyperborean,-770.39,109.69
22,M,fisher,5451.64,50,arcadian,34576.54,101.43
22,F,unemployed,-17.15,39,arcadian,-1642.92,89.69
22,F,farmer,1192.84,27,arcadian,11543.12,108.08
22,M,farmer,1696.19,37,atlantean,14860.21,109.12
22,X,civil servant,7018.28,52,arcadian,64167.18,102.38
22,F,fisher,6533.84,61,arcadian,43120.76,101.84
22,M,farmer,2103.67,46,arcadian,19809.51,100.08
22,M,craftsman,2287.20,23,atlantean,14601.47,100.91
22,F,service provider,4399.38,33,atlantean,32318.96,101.54
22,F,civil servant,4697.50,35,hyperborean,35555.56,101.62
22,M,retired,46.25,73,atlantean,782.84,109.69
22,M,service provider,6198.06,44,atlantean,52534.59,102.15
22,X,retired,28.60,67,hyperborean,302.10,109.69
22,F,farmer,1732.51,39,arcadian,16410.28,109.20
22,X,homemaker,83.12,22,arcadian,7150.65,109.69
22,M,fisher,2856.32,27,atlantean,15360.62,104.12
22,F,retired,30.00,68,atlantean,373.19,108.44
22,F,civil servant,7645.57,53,arcadian,64993.15,102.48
22,F,retired,1582.35,71,arcadian,51524.87,119.04
22,M,retired,2249.27,66,hyperborean,77663.82,108.38
22,F,craftsman,7279.87,63,hyperborean,64560.44,102.44
22,M,homemaker,-1.70,53,arcadian,-767.49,109.69
22,M,retired,47.63,73,hyperborean,848.30,109.69
22,M,civil servant,3716.74,28,arcadian,23252.63,101.17
22,F,farmer,1595.82,36,arcadian,14777.86,108.98
22,F,retired,2312.94,66,arcadian,78847.39,108.46
22,M,fisher,4102.60,41,atlantean,27609.62,100.97
22,F,unemployed,8.40,59,arcadian,-357.63,89.69
22,M,craftsman,5912.82,52,atlantean,51443.78,102.07
22,F,unemployed,3.94,56,atlantean,-539.20,89.69
22,F,fisher,5192.35,49,hyperborean,33607.66,101.38
22,F,farmer,1950.95,43,hyperborean,18360.80,105.49
22,F,retired,733.96,67,arcadian,25847.62,113.64
22,M,homemaker,-17.51,39,hyperborean,-1658.25,109.69
