year,sex,profession,income
9,F,farmer,2587.33
9,F,unemployed,98.47
9,M,craftsman,3857.73
9,M,child,0.00
9,M,craftsman,4384.32
9,M,homemaker,122.32
9,M,retired,263.98
9,F,child,0.00
9,M,farmer,1558.44
9,M,homemaker,127.31
9,M,retired,421.11
9,M,civil servant,8405.37
9,M,child,0.00
9,M,child,0.00
9,M,child,0.00
9,F,child,0.00
9,F,child,0.00
9,M,child,0.00
9,F,child,0.00
9,M,child,0.00
9,F,child,0.00
9,M,child,0.00
9,F,child,0.00
9,F,child,0.00
9,M,child,0.00
9,M,child,0.00
9,M,child,0.00
9,F,child,0.00
9,M,child,0.00
9,F,child,0.00
9,F,child,0.00
9,F,child,0.00
9,M,child,0.00
9,X,child,0.00
9,F,child,0.00
9,F,child,0.00
9,F,child,0.00
9,M,child,0.00
9,M,child,0.00
9,M,child,0.00
9,F,child,0.00
9,F,child,0.00
9,F,child,0.00
10,F,civil servant,6433.97
10,M,child,0.00
10,M,unemployed,114.21
10,M,farmer,744.01
10,F,child,0.00
10,F,civil servant,6504.61
10,F,fisher,2011.81
10,M,homemaker,120.59
10,M,child,0.00
10,M,fisher,3586.16
10,M,unemployed,99.81
10,F,fisher,3377.96
10,M,homemaker,198.02
10,M,farmer,551.65
10,F,craftsman,6270.32
10,F,service provider,8954.44
10,M,craftsman,2990.05
10,F,child,0.00
10,F,child,0.00
10,M,civil servant,6096.03
10,F,unemployed,99.13
10,M,craftsman,5408.23
10,M,homemaker,206.11
10,F,service provider,7144.06
10,M,service provider,7713.21
10,M,craftsman,2370.44
10,F,child,0.00
10,F,fisher,2213.77
10,F,service provider,2530.23
10,F,civil servant,6840.62
10,F,farmer,717.08
10,X,homemaker,90.23
10,M,fisher,5417.27
10,F,homemaker,190.47
10,F,civil servant,2982.44
10,F,craftsman,5391.40
10,F,farmer,963.48
10,F,child,0.00
10,F,service provider,8361.66
10,M,retired,380.29
10,M,child,0.00
10,M,child,0.00
10,M,craftsman,3378.51
10,M,craftsman,5535.32
10,M,farmer,533.41
10,F,unemployed,182.62
10,M,child,0.00
10,M,craftsman,5982.28
10,M,farmer,857.82
10,M,child,0.00
10,F,homemaker,199.43
10,F,retired,1040.26
10,F,homemaker,155.10
10,M,child,0.00
10,M,fisher,6285.34
10,M,civil servant,4221.79
10,X,homemaker,121.26
10,F,farmer,542.58
10,F,farmer,659.51
10,F,fisher,3403.80
10,F,retired,1178.67
10,F,homemaker,204.62
10,M,child,0.00
10,M,retired,265.30
10,M,homemaker,170.89
10,M,unemployed,223.75
10,M,civil servant,7633.23
10,F,homemaker,123.25
10,F,service provider,7669.36
10,M,retired,400.29
10,F,unemployed,84.51
10,M,craftsman,6824.85
10,F,farmer,730.00
10,M,homemaker,135.41
10,M,fisher,3996.48
10,M,service provider,7591.85
10,F,unemployed,84.90
10,M,retired,514.90
10,F,homemaker,205.84
10,F,child,0.00
10,M,retired,1075.81
10,M,farmer,407.48
10,X,civil servant,5464.08
10,F,fisher,4961.15
10,M,farmer,528.59
10,M,child,0.00
10,M,retired,233.27
10,F,service provider,2968.77
10,F,civil servant,3054.74
10,M,homemaker,212.84
10,M,service provider,4246.42
10,M,retired,237.68
10,X,homemaker,187.92
10,F,farmer,408.74
10,X,child,0.00
10,F,retired,430.54
10,M,child,0.00
10,F,unemployed,183.69
10,F,civil servant,5713.07
10,F,craftsman,6178.22
10,M,civil servant,7525.73
10,F,craftsman,5561.26
10,M,homemaker,135.09
10,M,homemaker,206.93
10,M,child,0.00
10,F,farmer,365.73
10,F,civil servant,7380.20
10,M,fisher,3264.94
10,F,unemployed,146.42
10,M,craftsman,4182.51
10,F,unemployed,136.96
10,F,fisher,3964.68
10,M,farmer,943.02
10,F,farmer,470.35
10,F,farmer,952.86
10,M,homemaker,85.60
10,F,farmer,414.34
10,F,child,0.00
10,F,craftsman,2514.63
10,F,child,0.00
10,M,farmer,729.66
10,M,homemaker,199.18
10,M,unemployed,92.38
10,F,farmer,376.78
10,F,farmer,668.42
10,F,unemployed,188.81
10,M,homemaker,147.73
10,F,fisher,3173.80
10,F,child,0.00
10,M,civil servant,3200.88
10,F,craftsman,2684.02
10,M,homemaker,103.04
10,F,child,0.00
10,F,civil servant,6121.37
10,M,civil servant,3656.26
10,F,fisher,4489.20
10,M,farmer,944.90
10,F,craftsman,2108.56
10,M,retired,1124.08
10,M,service provider,5604.63
10,F,retired,549.86
10,F,unemployed,154.20
10,M,fisher,4193.99
10,M,civil servant,5207.87
10,X,homemaker,93.60
10,F,child,0.00
10,F,civil servant,5340.09
10,M,homemaker,216.89
10,M,service provider,4775.53
10,M,child,0.00
10,F,homemaker,165.36
10,M,child,0.00
10,M,farmer,300.43
10,M,fisher,4829.69
10,F,fisher,3065.54
10,F,child,0.00
10,F,service provider,7854.59
10,M,civil servant,6613.51
10,M,homemaker,203.67
10,F,homemaker,92.77
10,M,craftsman,4487.25
10,M,civil servant,5348.01
10,F,craftsman,4052.80
10,F,retired,1269.20
10,F,unemployed,88.24
10,F,craftsman,5182.97
10,M,homemaker,152.44
10,M,civil servant,7829.41
10,M,retired,382.18
10,M,homemaker,92.94
10,M,homemaker,92.54
10,F,fisher,5361.97
10,F,service provider,2807.57
10,X,homemaker,94.90
10,M,child,0.00
10,M,child,0.00
10,M,fisher,4300.19
10,F,craftsman,4961.78
10,M,craftsman,3197.54
10,M,farmer,376.24
10,M,farmer,920.97
10,M,civil servant,7708.13
10,M,farmer,645.69
10,M,homemaker,177.82
10,F,retired,252.07
10,M,homemaker,202.12
10,F,unemployed,163.05
10,F,farmer,863.37
10,X,service provider,4931.33
10,F,farmer,744.32
10,X,craftsman,5320.26
10,F,retired,569.89
10,F,farmer,1096.20
10,M,child,0.00
10,F,farmer,317.49
10,M,fisher,3096.82
10,M,fisher,5918.98
10,M,farmer,749.91
10,M,civil servant,4025.48
10,X,farmer,279.25
10,M,fisher,5392.00
10,F,homemaker,189.50
10,M,retired,375.18
10,M,farmer,681.46
10,F,service provider,5704.90
10,X,child,0.00
10,F,child,0.00
10,F,farmer,587.81
10,M,homemaker,95.88
10,M,craftsman,2854.82
10,X,child,0.00
10,F,retired,514.02
10,F,service provider,8793.62
10,F,craftsman,5229.03
10,M,retired,588.44
10,F,unemployed,176.83
10,F,farmer,411.35
10,M,child,0.00
10,X,service provider,7631.41
10,M,unemployed,130.21
10,M,farmer,848.56
10,F,retired,480.35
10,F,fisher,2464.21
10,M,fisher,4780.78
10,M,craftsman,5270.30
10,F,homemaker,126.21
10,M,child,0.00
10,F,civil servant,4278.45
10,F,craftsman,3327.98
10,M,service provider,6912.32
10,F,retired,226.18
10,F,craftsman,3323.92
10,F,homemaker,180.05
10,M,homemaker,90.11
10,F,retired,251.29
10,M,farmer,1113.57
10,M,craftsman,4783.08
10,F,service provider,5065.29
10,M,farmer,451.62
10,M,service provider,4325.75
10,F,retired,339.79
10,M,service provider,4950.88
10,M,homemaker,131.24
10,X,unemployed,165.09
10,M,civil servant,5771.20
10,M,farmer,546.76
10,M,service provider,3202.78
10,F,unemployed,103.44
10,F,farmer,953.11
10,F,homemaker,161.11
10,M,farmer,1027.26
10,M,fisher,2462.21
10,F,unemployed,140.71
10,F,retired,248.89
10,F,farmer,628.44
10,X,service provider,7195.65
10,F,child,0.00
10,F,fisher,4971.61
10,M,service provider,3397.24
10,F,farmer,323.01
10,F,farmer,700.30
10,M,farmer,754.08
10,M,child,0.00
10,M,civil servant,5431.08
10,F,child,0.00
10,F,service provider,8421.70
10,M,farmer,676.31
10,F,civil servant,7840.93
10,M,fisher,4524.19
10,F,homemaker,82.21
10,F,unemployed,218.80
10,M,craftsman,2921.05
10,M,fisher,4796.12
10,M,farmer,520.68
10,M,retired,242.68
10,F,service provider,5819.48
10,F,retired,232.21
10,M,retired,506.27
10,F,homemaker,82.72
10,F,homemaker,207.73
10,M,craftsman,4022.04
10,M,retired,773.44
10,M,unemployed,133.99
10,F,service provider,8270.79
10,F,homemaker,82.92
10,F,homemaker,92.99
10,F,civil servant,6629.33
10,F,retired,262.67
10,M,craftsman,4196.93
10,M,fisher,2284.31
10,M,unemployed,150.08
10,F,homemaker,99.36
10,F,homemaker,137.06
10,F,service provider,5968.38
10,F,homemaker,120.36
10,M,service provider,3993.59
10,M,farmer,328.13
10,M,farmer,905.86
10,F,civil servant,6212.06
10,F,fisher,2781.94
10,M,civil servant,7923.58
10,F,child,0.00
10,M,homemaker,187.74
10,F,farmer,936.94
10,F,civil servant,8212.68
10,X,fisher,3679.92
10,F,unemployed,169.80
10,F,fisher,6475.75
10,M,retired,340.09
10,F,farmer,705.01
10,M,child,0.00
10,F,fisher,4541.95
10,F,civil servant,6530.59
10,F,retired,948.02
10,F,retired,226.37
10,M,unemployed,123.95
10,F,homemaker,136.06
10,M,homemaker,120.33
10,F,fisher,5884.39
10,F,fisher,3866.17
10,M,farmer,844.61
10,F,fisher,2311.94
10,M,farmer,624.29
10,F,service provider,4367.15
10,M,farmer,885.62
10,M,farmer,825.98
10,M,retired,216.90
10,M,retired,1009.38
10,F,retired,552.64
10,X,homemaker,103.34
10,M,homemaker,90.07
10,F,civil servant,7466.24
10,M,civil servant,7752.23
10,X,retired,1185.88
10,F,child,0.00
10,F,child,0.00
10,M,farmer,885.30
10,X,retired,798.40
10,X,fisher,5915.21
10,M,unemployed,123.61
10,M,child,0.00
10,M,farmer,884.57
10,F,retired,730.69
10,M,craftsman,3928.84
10,F,homemaker,181.05
10,F,retired,524.93
10,M,child,0.00
10,F,farmer,1072.68
10,M,unemployed,93.29
10,F,homemaker,102.34
10,M,service provider,2793.93
10,F,craftsman,4608.25
10,F,fisher,4931.91
10,F,civil servant,8130.23
10,F,fisher,2437.78
10,F,child,0.00
10,M,retired,513.61
10,M,unemployed,166.46
10,F,fisher,2769.64
10,M,retired,238.11
10,M,farmer,313.00
10,F,unemployed,120.65
10,F,civil servant,3538.27
10,M,service provider,3650.31
10,M,child,0.00
10,M,homemaker,200.53
10,M,retired,611.68
10,M,fisher,5461.59
10,M,civil servant,2881.73
10,M,homemaker,116.11
10,F,farmer,524.30
10,F,craftsman,5324.28
10,F,farmer,815.15
10,F,craftsman,3848.48
10,M,service provider,3652.41
10,F,fisher,6512.89
10,M,civil servant,2983.59
10,M,service provider,4627.44
10,M,unemployed,124.69
10,F,farmer,400.56
10,F,civil servant,5958.26
10,M,fisher,4674.99
10,M,service provider,4096.83
10,M,retired,331.48
10,F,civil servant,6848.38
10,F,craftsman,2880.86
10,M,service provider,5930.02
10,M,civil servant,6912.88
10,F,fisher,6073.92
10,F,child,0.00
10,M,craftsman,5474.44
10,F,homemaker,139.98
10,F,retired,581.27
10,F,homemaker,88.21
10,M,fisher,6451.59
10,M,service provider,6715.96
10,M,unemployed,96.38
10,M,craftsman,5319.53
10,M,unemployed,170.62
10,F,homemaker,182.85
10,M,craftsman,6153.40
10,M,farmer,884.08
10,F,unemployed,218.32
10,M,craftsman,5181.15
10,F,retired,963.89
10,F,unemployed,163.72
10,M,fisher,3373.73
10,F,service provider,5103.68
10,M,service provider,6240.71
10,F,homemaker,186.34
10,F,child,0.00
10,M,unemployed,91.90
10,M,unemployed,187.69
10,M,farmer,319.54
10,F,farmer,300.15
10,F,farmer,712.13
10,M,retired,269.30
10,M,fisher,4625.87
10,M,unemployed,209.95
10,F,craftsman,2827.94
10,F,farmer,1064.32
10,X,craftsman,4190.94
10,F,unemployed,214.05
10,F,unemployed,191.61
10,F,unemployed,96.50
10,F,child,0.00
10,F,service provider,2590.01
10,F,retired,1240.69
10,F,fisher,6072.90
10,F,retired,263.33
10,M,retired,383.11
10,M,unemployed,207.91
10,M,service provider,4494.60
10,F,craftsman,6539.63
10,F,child,0.00
10,F,unemployed,141.33
10,F,homemaker,124.35
10,M,craftsman,5562.80
10,M,farmer,892.49
10,M,farmer,733.91
10,M,farmer,1086.81
10,F,child,0.00
10,M,civil servant,3318.30
10,M,child,0.00
10,F,retired,499.74
10,F,farmer,776.74
10,M,retired,240.64
10,M,homemaker,88.89
10,F,child,0.00
10,M,homemaker,217.78
10,M,retired,909.09
10,M,homemaker,90.27
10,F,farmer,582.59
10,F,civil servant,2654.40
10,F,retired,252.05
10,F,homemaker,86.47
10,F,homemaker,139.16
10,M,child,0.00
10,M,retired,1062.69
10,M,homemaker,95.80
10,F,fisher,4236.65
10,F,civil servant,6759.69
10,F,farmer,983.50
10,M,retired,391.13
10,F,farmer,580.22
10,F,farmer,998.62
10,F,unemployed,102.02
10,M,craftsman,3810.89
10,M,child,0.00
10,M,craftsman,4212.24
10,M,homemaker,108.00
10,M,retired,261.66
10,F,child,0.00
10,M,farmer,564.80
10,M,homemaker,114.47
10,M,retired,435.23
10,M,retired,1191.06
10,M,child,0.00
10,M,child,0.00
10,M,child,0.00
10,F,child,0.00
10,F,child,0.00
10,M,child,0.00
10,F,child,0.00
10,M,child,0.00
10,F,child,0.00
10,M,child,0.00
10,F,child,0.00
10,F,child,0.00
10,M,child,0.00
10,M,child,0.00
10,M,child,0.00
10,F,child,0.00
10,M,child,0.00
10,F,child,0.00
10,F,child,0.00
10,F,child,0.00
10,M,child,0.00
10,X,child,0.00
10,F,child,0.00
10,F,child,0.00
10,F,child,0.00
10,M,child,0.00
10,M,child,0.00
10,M,child,0.00
10,F,child,0.00
10,F,child,0.00
10,F,child,0.00
10,F,child,0.00
10,M,child,0.00
10,F,child,0.00
10,M,child,0.00
11,F,civil servant,6763.72
11,M,child,0.00
11,M,unemployed,103.68
11,M,farmer,2458.43
11,F,child,0.00
11,F,civil servant,7261.74
11,F,fisher,1115.84
11,M,homemaker,116.38
11,M,child,0.00
11,M,fisher,2002.61
11,M,unemployed,91.07
11,F,fisher,1794.50
11,M,homemaker,199.64
11,M,farmer,1818.39
11,F,craftsman,6291.44
11,F,retired,1296.97
11,M,craftsman,3153.67
11,F,child,0.00
11,F,child,0.00
11,M,civil servant,6082.67
11,F,unemployed,93.38
11,M,craftsman,5883.04
11,M,homemaker,194.22
11,F,service provider,7296.86
11,M,service provider,8191.41
11,M,craftsman,2604.05
11,F,child,0.00
11,F,fisher,1170.73
11,F,service provider,2793.12
11,F,civil servant,7584.70
11,F,farmer,2361.80
11,X,homemaker,93.62
11,M,fisher,3225.78
11,F,homemaker,187.61
11,F,civil servant,3033.40
11,F,craftsman,5658.52
11,F,farmer,3058.65
11,F,service provider,2728.29
11,F,service provider,8516.59
11,M,retired,367.49
11,M,homemaker,95.22
11,M,child,0.00
11,M,craftsman,3524.99
11,M,craftsman,6058.75
11,M,farmer,1833.98
11,F,unemployed,180.19
11,M,child,0.00
11,M,craftsman,5991.79
11,M,farmer,2732.66
11,M,child,0.00
11,F,homemaker,188.23
11,F,retired,1000.72
11,F,homemaker,146.15
11,M,farmer,1041.82
11,M,fisher,3469.95
11,M,civil servant,4640.83
11,X,homemaker,106.08
11,F,farmer,1808.63
11,F,farmer,2310.67
11,F,fisher,1956.99
11,F,retired,1290.26
11,F,homemaker,199.19
11,M,child,0.00
11,M,retired,251.55
11,M,homemaker,160.12
11,M,unemployed,215.13
11,M,civil servant,7642.59
11,F,homemaker,111.43
11,F,service provider,8010.70
11,M,retired,365.47
11,F,unemployed,76.03
11,M,craftsman,7020.15
11,F,farmer,2282.68
11,M,homemaker,127.24
11,M,fisher,2225.29
11,M,service provider,8126.86
11,F,unemployed,82.72
11,M,retired,554.62
11,F,homemaker,208.37
11,F,child,0.00
11,M,farmer,1374.35
11,X,civil servant,5427.41
11,F,fisher,2750.25
11,M,farmer,1833.96
11,M,child,0.00
11,M,retired,215.92
11,F,service provider,3003.46
11,F,civil servant,3190.35
11,M,homemaker,203.29
11,M,service provider,4454.09
11,M,retired,228.44
11,X,homemaker,175.04
11,F,farmer,1451.01
11,X,child,0.00
11,F,retired,427.85
11,M,child,0.00
11,F,unemployed,172.45
11,F,civil servant,5429.92
11,F,craftsman,6546.84
11,M,civil servant,7080.03
11,F,craftsman,5562.28
11,M,homemaker,118.54
11,M,homemaker,199.52
11,M,child,0.00
11,F,farmer,1384.44
11,F,civil servant,7145.00
11,M,fisher,1684.68
11,F,unemployed,144.81
11,M,craftsman,4435.68
11,F,unemployed,135.93
11,F,fisher,2124.14
11,M,farmer,3063.23
11,F,farmer,1721.84
11,F,farmer,2798.23
11,M,homemaker,76.32
11,F,farmer,1481.70
11,F,craftsman,2189.07
11,F,craftsman,2482.27
11,F,civil servant,2580.12
11,M,farmer,2281.96
11,M,homemaker,187.53
11,M,unemployed,95.36
11,F,farmer,1283.95
11,F,farmer,2128.96
11,F,unemployed,190.39
11,M,homemaker,136.12
11,F,fisher,1777.79
11,F,child,0.00
11,M,civil servant,3196.64
11,F,craftsman,2692.38
11,M,homemaker,92.07
11,F,child,0.00
11,F,civil servant,6247.86
11,M,civil servant,3759.01
11,F,fisher,2609.79
11,M,farmer,2948.11
11,F,craftsman,2274.87
11,M,retired,1108.81
11,M,service provider,5925.87
11,F,retired,551.00
11,F,unemployed,149.12
11,M,fisher,2245.65
11,M,civil servant,5374.70
11,X,homemaker,92.73
11,F,child,0.00
11,F,civil servant,5637.28
11,M,homemaker,197.78
11,M,service provider,4869.53
11,M,child,0.00
11,F,homemaker,157.21
11,M,child,0.00
11,M,farmer,1087.20
11,M,fisher,2719.47
11,F,fisher,1705.55
11,F,craftsman,2148.28
11,F,service provider,7810.20
11,M,civil servant,6864.64
11,M,homemaker,189.29
11,F,homemaker,90.41
11,M,craftsman,4835.30
11,M,civil servant,5159.97
11,F,craftsman,4092.98
11,F,retired,1289.97
11,F,unemployed,86.50
11,F,craftsman,5260.16
11,M,homemaker,153.54
11,M,civil servant,7599.40
11,M,retired,387.87
11,M,homemaker,95.67
11,M,homemaker,93.81
11,F,fisher,3174.23
11,F,service provider,2822.82
11,X,homemaker,100.02
11,M,child,0.00
11,M,child,0.00
11,M,fisher,2338.11
11,F,craftsman,5146.77
11,M,craftsman,3176.22
11,M,farmer,1457.10
11,M,farmer,2762.14
11,M,civil servant,7419.41
11,M,farmer,2147.34
11,M,homemaker,170.81
11,F,retired,237.82
11,M,homemaker,197.79
11,F,unemployed,161.67
11,F,farmer,2588.11
11,X,service provider,5009.66
11,F,farmer,2375.39
11,X,craftsman,5625.73
11,F,retired,558.88
11,F,farmer,3243.68
11,M,child,0.00
11,F,farmer,1145.94
11,M,fisher,1770.46
11,M,fisher,3335.25
11,M,farmer,2530.52
11,M,civil servant,3999.86
11,X,farmer,1107.72
11,M,fisher,3226.07
11,F,homemaker,182.37
11,M,retired,397.42
11,M,farmer,2114.49
11,F,service provider,5824.17
11,X,child,0.00
11,F,child,0.00
11,F,farmer,1978.48
11,M,homemaker,85.37
11,M,craftsman,3123.85
11,X,child,0.00
11,F,retired,497.85
11,F,retired,1321.56
11,F,craftsman,5420.44
11,M,retired,617.01
11,F,unemployed,162.86
11,F,farmer,1453.44
11,M,child,0.00
11,X,service provider,7832.76
11,M,unemployed,125.95
11,M,farmer,2834.69
11,F,retired,482.32
11,F,fisher,1273.35
11,M,fisher,2716.03
11,M,craftsman,5631.84
11,F,homemaker,127.15
11,M,child,0.00
11,F,civil servant,4668.15
11,F,craftsman,3446.86
11,M,service provider,7427.37
11,F,retired,207.64
11,F,craftsman,3691.19
11,F,homemaker,181.96
11,M,homemaker,79.50
11,F,retired,251.78
11,M,farmer,3185.45
11,M,craftsman,4994.70
11,F,service provider,5633.51
11,M,farmer,1572.64
11,M,service provider,4295.41
11,F,retired,328.94
11,M,service provider,5142.97
11,M,homemaker,135.42
11,X,unemployed,162.13
11,M,civil servant,6130.82
11,M,farmer,1912.30
11,M,service provider,3353.49
11,F,unemployed,101.53
11,F,farmer,3217.44
11,F,homemaker,152.24
11,M,farmer,3171.22
11,M,fisher,1360.28
11,F,unemployed,133.14
11,F,retired,240.38
11,F,farmer,1973.70
11,X,service provider,7593.94
11,F,fisher,1070.54
11,F,fisher,2938.29
11,M,service provider,3554.20
11,F,farmer,1184.99
11,F,farmer,2359.05
11,M,farmer,2368.04
11,M,child,0.00
11,M,civil servant,5463.60
11,F,homemaker,98.74
11,F,retired,1358.78
11,M,farmer,2218.58
11,F,civil servant,7424.47
11,M,fisher,2456.29
11,F,homemaker,75.95
11,F,retired,218.11
11,M,craftsman,2756.74
11,M,fisher,2590.06
11,M,farmer,1810.18
11,M,retired,243.41
11,F,service provider,6067.57
11,M,retired,540.32
11,F,homemaker,79.49
11,F,homemaker,195.97
11,M,craftsman,4011.22
11,M,retired,789.99
11,M,unemployed,124.83
11,F,service provider,8877.58
11,F,homemaker,81.67
11,F,homemaker,83.88
11,F,civil servant,6669.92
11,F,retired,258.49
11,M,craftsman,4556.95
11,M,fisher,1250.72
11,M,unemployed,141.12
11,F,homemaker,94.64
11,F,homemaker,136.72
11,F,service provider,6390.66
11,F,homemaker,111.52
11,M,service provider,4456.58
11,M,farmer,1254.48
11,M,farmer,2843.54
11,F,civil servant,6602.62
11,F,fisher,1539.05
11,M,civil servant,8247.37
11,F,child,0.00
11,M,homemaker,189.15
11,F,farmer,2742.27
11,F,civil servant,8360.29
11,X,fisher,2057.47
11,F,unemployed,163.37
11,F,fisher,3874.49
11,M,retired,325.05
11,F,farmer,2245.19
11,M,child,0.00
11,F,fisher,2365.99
11,F,civil servant,6612.31
11,F,retired,975.38
11,F,retired,225.71
11,M,unemployed,109.52
11,F,homemaker,137.66
11,M,homemaker,121.99
11,F,fisher,3375.26
11,F,fisher,2056.66
11,M,farmer,2701.26
11,F,fisher,1249.43
11,M,farmer,2055.13
11,F,service provider,4539.68
11,M,farmer,2931.14
11,M,farmer,2639.32
11,M,retired,208.91
11,M,retired,1049.81
11,F,retired,559.30
11,X,homemaker,96.94
11,M,homemaker,85.02
11,F,civil servant,7645.27
11,M,civil servant,7987.89
11,X,retired,1163.29
11,F,child,0.00
11,F,child,0.00
11,M,farmer,2750.46
11,X,retired,825.32
11,X,fisher,3398.97
11,M,unemployed,112.34
11,M,child,0.00
11,M,farmer,2747.53
11,F,retired,728.17
11,M,craftsman,4298.39
11,F,homemaker,168.18
11,F,retired,496.43
11,M,child,0.00
11,F,farmer,3255.61
11,M,unemployed,84.97
11,F,homemaker,98.98
11,M,service provider,2920.47
11,F,craftsman,4839.59
11,F,fisher,2743.80
11,F,civil servant,8086.76
11,F,fisher,1263.41
11,F,child,0.00
11,M,retired,527.33
11,M,unemployed,151.34
11,F,fisher,1522.38
11,M,retired,232.14
11,M,farmer,1064.74
11,F,unemployed,121.40
11,F,civil servant,3638.89
11,M,service provider,3772.66
11,M,child,0.00
11,M,homemaker,201.86
11,M,retired,593.24
11,M,fisher,3214.13
11,M,civil servant,2891.09
11,M,homemaker,114.32
11,F,farmer,1750.42
11,F,craftsman,5318.98
11,F,farmer,2754.00
11,F,craftsman,3941.73
11,M,service provider,3608.65
11,F,retired,826.14
11,M,civil servant,3064.22
11,M,service provider,5058.96
11,M,unemployed,125.36
